"urbrur","roof","walls","water","electcon","relat","sex","age","hhcivil","expend","income","savings","ori_hid","sampling_weight","household_weights"
"2744",2,"4","3",3,1,2,"2",27,2,54494160,51300000,9697292,591,100,20
"2745",2,"4","3",3,1,3,"2",6,1,20975511,58500000,8673018,591,100,20
"2746",2,"4","3",3,1,3,"1",3,1,64964366,10100000,7384833,591,100,20
"2747",2,"4","3",3,1,6,"2",70,4,85153306,36100000,9173295,591,100,20
"2748",2,"4","3",1,4,1,"1",23,2,99484277,74800000,4929203,592,100,50
"2749",2,"4","3",1,4,2,"2",22,2,64634615,52600000,3620078,592,100,50
"2750",2,"4","3",1,1,1,"1",49,2,63064659,55500000,6648007,593,100,14.2857142857143
"2751",2,"4","3",1,1,2,"2",43,2,61564523,47100000,6022429,593,100,14.2857142857143
"2752",2,"4","3",1,1,3,"1",18,1,85791069,5624219,1714961,593,100,14.2857142857143
"2753",2,"4","3",1,1,3,"2",23,1,7839128,63600000,1084240,593,100,14.2857142857143
"2754",2,"4","3",1,1,3,"2",13,1,1735619,15200000,3496384,593,100,14.2857142857143
"2755",2,"4","3",1,1,3,"2",8,1,57532418,88400000,9735982,593,100,14.2857142857143
"2756",2,"4","3",1,1,3,"2",4,1,30836731,119369.6,6996982,593,100,14.2857142857143
"2757",2,"4","2",1,1,1,"1",41,2,84840822,67400000,6780721,594,100,20
"2758",2,"4","2",1,1,2,"2",33,2,10555430,15200000,1595791,594,100,20
"2759",2,"4","2",1,1,3,"1",14,1,10869204,94900000,5486779,594,100,20
"2760",2,"4","2",1,1,3,"1",11,1,47190070,37100000,8560466,594,100,20
"2761",2,"4","2",1,1,3,"1",5,1,55577308,56900000,1258945,594,100,20
"2762",2,"4","2",7,1,1,"1",45,2,25046772,54800000,9659629,595,100,33.3333333333333
"2763",2,"4","2",7,1,2,"2",42,2,35142770,24500000,8913835,595,100,33.3333333333333
"2764",2,"4","2",7,1,3,"2",9,1,73699158,45800000,9396666,595,100,33.3333333333333
"2765",2,"4","3",1,1,1,"1",26,2,25945586,62700000,8179901,596,100,25
"2766",2,"4","3",1,1,2,"2",25,2,83223766,59400000,2353569,596,100,25
"2767",2,"4","3",1,1,3,"2",6,1,95445490,96800000,9949237,596,100,25
"2768",2,"4","3",1,1,3,"1",2,1,93955606,23400000,799313.1,596,100,25
"2769",2,"4","2",1,1,1,"2",46,4,79131401,85200000,3699079,597,100,20
"2770",2,"4","2",1,1,3,"1",17,1,18583068,10200000,844657.2,597,100,20
"2771",2,"4","2",1,1,3,"2",10,1,94494474,56900000,7678175,597,100,20
"2772",2,"4","2",1,1,3,"2",8,1,13211268,93400000,1306289,597,100,20
"2773",2,"4","2",1,1,3,"2",15,1,58593905,3.6e+07,1014931,597,100,20
"2774",2,"4","3",1,4,1,"1",21,2,29239109,61100000,964845.6,598,100,50
"2775",2,"4","3",1,4,2,"2",20,2,70834476,75300000,6409225,598,100,50
"2776",2,"4","3",1,4,1,"1",28,2,89681482,83900000,1079947,599,100,25
"2777",2,"4","3",1,4,2,"2",24,2,57157600,96700000,5528074,599,100,25
"2778",2,"4","3",1,4,3,"1",4,1,3307177,54200000,6999296,599,100,25
"2779",2,"4","3",1,4,3,"1",2,1,56808984,34500000,7721462,599,100,25
"2780",2,"4","3",1,1,1,"1",50,2,80240065,64900000,7726614,600,100,25
"2781",2,"4","3",1,1,2,"2",45,2,17921093,59900000,1182155,600,100,25
"2782",2,"4","3",1,1,3,"1",21,1,26964873,92100000,3742526,600,100,25
"2783",2,"4","3",1,1,3,"1",12,1,40364394,55500000,2894878,600,100,25
"2784",2,"4","3",6,4,1,"1",30,2,82017213,9329902,1706380,601,100,25
"2785",2,"4","3",6,4,2,"2",25,2,42833531,2899885,7571504,601,100,25
"2786",2,"4","3",6,4,3,"1",3,1,43810904,66800000,3684290,601,100,25
"2787",2,"4","3",6,4,3,"1",1,1,86162949,23500000,1271673,601,100,25
"2788",1,"4","2",1,1,1,"1",30,2,39209488,26900000,8264098,602,100,33.3333333333333
"2789",1,"4","2",1,1,2,"2",30,2,36529115,77900000,574580.7,602,100,33.3333333333333
"2790",1,"4","2",1,1,3,"1",1,1,1409039,11500000,2913971,602,100,33.3333333333333
"2791",1,"4","9",1,1,1,"1",45,2,33073065,37900000,6255291,603,100,16.6666666666667
"2792",1,"4","9",1,1,2,"2",40,2,40915614,78700000,8462958,603,100,16.6666666666667
"2793",1,"4","9",1,1,3,"1",18,1,40621135,31100000,2033378,603,100,16.6666666666667
"2794",1,"4","9",1,1,3,"2",13,1,39413539,62200000,1183129,603,100,16.6666666666667
"2795",1,"4","9",1,1,3,"1",9,1,69516635,93600000,9095148,603,100,16.6666666666667
"2796",1,"4","9",1,1,3,"2",5,1,29613030,73300000,1282151,603,100,16.6666666666667
"2797",1,"4","2",1,1,1,"2",46,4,61618793,9457035,8795104,604,100,14.2857142857143
"2798",1,"4","2",1,1,3,"1",17,1,95453978,35200000,3743979,604,100,14.2857142857143
"2799",1,"4","2",1,1,3,"2",23,1,63044131,76500000,8094142,604,100,14.2857142857143
"2800",1,"4","2",1,1,3,"2",19,1,50270623,55100000,9778135,604,100,14.2857142857143
"2801",1,"4","2",1,1,3,"2",12,1,79081827,97800000,9777648,604,100,14.2857142857143
"2802",1,"4","2",1,1,3,"2",22,1,28507400,52800000,4936608,604,100,14.2857142857143
"2803",1,"4","2",1,1,3,"1",14,1,24127719,58400000,1237966,604,100,14.2857142857143
"2804",1,"4","3",3,1,1,"1",70,2,91959286,18300000,6495697,605,100,12.5
"2805",1,"4","3",3,1,2,"2",65,2,21921380,3.1e+07,9849662,605,100,12.5
"2806",1,"4","3",3,1,3,"1",18,1,88688791,76600000,6418023,605,100,12.5
"2807",1,"4","3",3,1,3,"2",20,3,10768159,5806550,2905798,605,100,12.5
"2808",1,"4","3",3,1,3,"1",25,1,3898771,10400000,6322629,605,100,12.5
"2809",1,"4","3",3,1,3,"2",36,4,23139691,47200000,1554536,605,100,12.5
"2810",1,"4","3",3,1,5,"1",4,1,79991168,2.6e+07,4686159,605,100,12.5
"2811",1,"4","3",3,1,5,"2",16,1,11914916,45900000,8462310,605,100,12.5
"2812",1,"4","2",1,1,1,"1",45,2,28436294,47700000,1037600,606,100,16.6666666666667
"2813",1,"4","2",1,1,2,"2",45,2,71042711,5.7e+07,6481652,606,100,16.6666666666667
"2814",1,"4","2",1,1,3,"2",13,1,99784100,97600000,6279729,606,100,16.6666666666667
"2815",1,"4","2",1,1,3,"1",8,1,69033873,55200000,2664445,606,100,16.6666666666667
"2816",1,"4","2",1,1,3,"2",6,1,3191901,77100000,774685.3,606,100,16.6666666666667
"2817",1,"4","2",1,1,3,"1",16,1,70114589,97500000,7603840,606,100,16.6666666666667
"2818",1,"4","3",3,1,1,"1",35,2,76287889,37500000,2775646,607,100,25
"2819",1,"4","3",3,1,2,"2",35,2,8422178,50100000,9142891,607,100,25
"2820",1,"4","3",3,1,3,"1",8,1,34189153,67200000,2586435,607,100,25
"2821",1,"4","3",3,1,3,"2",4,1,72329450,88300000,8658551,607,100,25
"2822",1,"4","3",1,1,1,"1",37,2,25851196,19700000,7766786,608,100,12.5
"2823",1,"4","3",1,1,2,"2",31,2,99392742,635987.8,2470542,608,100,12.5
"2824",1,"4","3",1,1,3,"1",4,1,60226613,3e+07,8131027,608,100,12.5
"2825",1,"4","3",1,1,3,"1",2,1,48319861,15500000,7514707,608,100,12.5
"2826",1,"4","3",1,1,3,"1",5,1,18111214,50700000,4628000,608,100,12.5
"2827",1,"4","3",1,1,3,"2",7,1,47343585,82400000,3719426,608,100,12.5
"2828",1,"4","3",1,1,6,"1",68,2,97971958,44100000,9431673,608,100,12.5
"2829",1,"4","3",1,1,6,"2",68,2,88388753,89600000,2523889,608,100,12.5
"2830",1,"4","3",1,1,1,"1",35,2,42055649,2.2e+07,4372316,609,100,25
"2831",1,"4","3",1,1,2,"2",32,2,87090558,38700000,6043981,609,100,25
"2832",1,"4","3",1,1,3,"2",2,1,42806768,35300000,211101.6,609,100,25
"2833",1,"4","3",1,1,3,"2",4,1,27293599,27600000,1248758,609,100,25
"2834",1,"4","3",1,1,1,"1",30,2,4356667,77400000,6734334,610,100,25
"2835",1,"4","3",1,1,2,"2",30,2,15222028,9.8e+07,4166519,610,100,25
"2836",1,"4","3",1,1,3,"2",1,1,25270310,96700000,2785936,610,100,25
"2837",1,"4","3",1,1,7,"1",28,1,70011061,92400000,9289520,610,100,25
"2838",1,"4","3",3,1,1,"1",43,2,64064300,25700000,4889564,611,100,33.3333333333333
"2839",1,"4","3",3,1,2,"2",46,2,58040380,48500000,7421381,611,100,33.3333333333333
"2840",1,"4","3",3,1,3,"2",11,1,69300681,74300000,5140805,611,100,33.3333333333333
"2841",1,"4","2",1,1,1,"1",50,2,75894445,3833615,4949671,612,100,20
"2842",1,"4","2",1,1,2,"2",52,2,89261115,19800000,2369898,612,100,20
"2843",1,"4","2",1,1,3,"2",24,1,80987990,83200000,6947530,612,100,20
"2844",1,"4","2",1,1,3,"1",16,1,83612138,31700000,1316079,612,100,20
"2845",1,"4","2",1,1,6,"1",95,4,80538273,56700000,7672450,612,100,20
"2846",1,"4","2",1,1,1,"1",43,2,93631411,87800000,7970521,613,100,16.6666666666667
"2847",1,"4","2",1,1,2,"2",43,2,77985680,59800000,872399.9,613,100,16.6666666666667
"2848",1,"4","2",1,1,3,"1",16,1,33884221,22800000,9876785,613,100,16.6666666666667
"2849",1,"4","2",1,1,3,"2",15,1,19042221,65100000,6617239,613,100,16.6666666666667
"2850",1,"4","2",1,1,3,"1",8,1,32613280,30700000,6615125,613,100,16.6666666666667
"2851",1,"4","2",1,1,3,"2",14,1,99318957,39900000,3350519,613,100,16.6666666666667
"2852",1,"4","3",1,1,1,"2",65,4,636667,57900000,950089.1,614,100,25
"2853",1,"4","3",1,1,3,"1",23,1,50895727,90200000,9398022,614,100,25
"2854",1,"4","3",1,1,3,"1",30,1,65483910,20500000,6814439,614,100,25
"2855",1,"4","3",1,1,3,"1",25,1,44589841,40300000,108690.3,614,100,25
"2856",1,"4","2",3,1,1,"1",30,2,11560308,34500000,708396.4,615,100,33.3333333333333
"2857",1,"4","2",3,1,2,"2",28,2,26669410,48100000,5002525,615,100,33.3333333333333
"2858",1,"4","2",3,1,3,"2",1,1,19288948,68800000,8309159,615,100,33.3333333333333
"2859",1,"4","2",1,1,1,"1",45,2,15145537,97800000,9938861,616,100,16.6666666666667
"2860",1,"4","2",1,1,2,"2",45,2,83557683,47500000,6823406,616,100,16.6666666666667
"2861",1,"4","2",1,1,3,"2",7,1,72757643,29100000,8516472,616,100,16.6666666666667
"2862",1,"4","2",1,1,3,"2",14,1,72791111,14100000,1714813,616,100,16.6666666666667
"2863",1,"4","2",1,1,3,"2",12,1,19794141,4.7e+07,1519692,616,100,16.6666666666667
"2864",1,"4","2",1,1,3,"2",17,1,25558364,12800000,9997644,616,100,16.6666666666667
"2865",1,"4","2",3,1,1,"2",38,3,50652087,42900000,3300946,617,100,20
"2866",1,"4","2",3,1,3,"2",16,1,31339458,29900000,7258693,617,100,20
"2867",1,"4","2",3,1,3,"2",2,1,6100725,88800000,2796167,617,100,20
"2868",1,"4","2",3,1,3,"2",13,1,98542207,81600000,1216794,617,100,20
"2869",1,"4","2",3,1,3,"2",19,1,99901557,5.3e+07,1538366,617,100,20
"2870",1,"4","2",1,1,1,"1",67,2,2295807,9.5e+07,3572487,618,100,33.3333333333333
"2871",1,"4","2",1,1,2,"2",74,2,97147852,38200000,905644.6,618,100,33.3333333333333
"2872",1,"4","2",1,1,3,"2",27,1,75572854,67900000,9003038,618,100,33.3333333333333
"2873",1,"4","3",1,1,1,"1",30,2,37459546,31600000,417246.3,619,100,33.3333333333333
"2874",1,"4","3",1,1,2,"2",29,2,31676507,1.7e+07,2606462,619,100,33.3333333333333
"2875",1,"4","3",1,1,3,"2",1,1,22608639,43700000,1535162,619,100,33.3333333333333
"2876",1,"4","2",1,1,1,"2",37,4,49680093,21100000,1453301,620,100,33.3333333333333
"2877",1,"4","2",1,1,3,"2",15,1,12654378,87800000,3879208,620,100,33.3333333333333
"2878",1,"4","2",1,1,3,"2",11,1,5539504,44900000,1018172,620,100,33.3333333333333
"2879",1,"2","3",3,4,1,"2",80,4,15103477,56700000,4807111,621,100,50
"2880",1,"2","3",3,4,3,"1",35,1,77536815,10100000,1856943,621,100,50
"2881",1,"4","3",1,1,1,"2",48,4,75656193,86300000,5715679,622,100,25
"2882",1,"4","3",1,1,3,"1",10,1,85104227,70400000,4934441,622,100,25
"2883",1,"4","3",1,1,3,"2",8,1,15355361,2034528,2044766,622,100,25
"2884",1,"4","3",1,1,3,"2",13,1,54065031,97500000,7406360,622,100,25
"2885",1,"4","2",1,1,1,"1",32,2,16481155,6.7e+07,9718314,623,100,20
"2886",1,"4","2",1,1,2,"2",30,2,15465993,89200000,2072809,623,100,20
"2887",1,"4","2",1,1,3,"1",8,1,33131242,99800000,8116426,623,100,20
"2888",1,"4","2",1,1,7,"1",27,1,38909790,4272679,3094376,623,100,20
"2889",1,"4","2",1,1,7,"2",21,1,13806465,63100000,810498.3,623,100,20
"2890",1,"4","2",1,1,1,"1",30,2,69382107,14700000,7370141,624,100,33.3333333333333
"2891",1,"4","2",1,1,2,"2",24,2,58982944,4.3e+07,8859497,624,100,33.3333333333333
"2892",1,"4","2",1,1,3,"1",0,1,63622224,76600000,3682552,624,100,33.3333333333333
"2893",1,"4","2",1,1,1,"1",48,2,51541179,30300000,2954427,625,100,20
"2894",1,"4","2",1,1,2,"2",43,2,57352841,6615286,5240720,625,100,20
"2895",1,"4","2",1,1,3,"1",20,1,41964486,49600000,5102235,625,100,20
"2896",1,"4","2",1,1,3,"2",18,1,63743174,78900000,8159540,625,100,20
"2897",1,"4","2",1,1,3,"1",25,1,46468920,88600000,8165375,625,100,20
"2898",1,"4","2",1,1,1,"1",29,2,57451916,509794.2,3809300,626,100,33.3333333333333
"2899",1,"4","2",1,1,2,"2",25,2,15389684,80200000,1489498,626,100,33.3333333333333
"2900",1,"4","2",1,1,3,"1",0,1,92950553,52700000,2405828,626,100,33.3333333333333
"2901",1,"4","2",1,1,1,"1",61,2,89122289,32800000,6849142,627,100,50
"2902",1,"4","2",1,1,2,"2",59,2,87087512,89200000,3337210,627,100,50
"2903",1,"4","3",1,1,1,"1",30,2,51385868,5043835,8188119,628,100,33.3333333333333
"2904",1,"4","3",1,1,2,"2",29,2,80232364,82500000,6161036,628,100,33.3333333333333
"2905",1,"4","3",1,1,3,"1",3,1,56065613,27900000,5280325,628,100,33.3333333333333
"2906",1,"4","2",1,1,1,"1",43,2,48078865,20900000,1980005,629,100,16.6666666666667
"2907",1,"4","2",1,1,2,"2",33,2,7153664,92700000,1762888,629,100,16.6666666666667
"2908",1,"4","2",1,1,3,"2",11,1,84175700,4760213,9702819,629,100,16.6666666666667
"2909",1,"4","2",1,1,3,"2",5,1,87902081,39500000,9653032,629,100,16.6666666666667
"2910",1,"4","2",1,1,3,"2",7,1,32366365,31800000,7608481,629,100,16.6666666666667
"2911",1,"4","2",1,1,7,"2",19,1,30566722,91900000,1986522,629,100,16.6666666666667
"2912",1,"4","3",1,1,1,"1",41,2,54187882,50700000,1218979,630,100,16.6666666666667
"2913",1,"4","3",1,1,2,"2",29,2,91884840,13800000,2591992,630,100,16.6666666666667
"2914",1,"4","3",1,1,3,"2",11,1,84002942,39400000,5257815,630,100,16.6666666666667
"2915",1,"4","3",1,1,3,"2",7,1,21504717,10600000,4222965,630,100,16.6666666666667
"2916",1,"4","3",1,1,3,"1",9,1,53549123,59300000,362733.5,630,100,16.6666666666667
"2917",1,"4","3",1,1,3,"1",5,1,41520560,36500000,9362910,630,100,16.6666666666667
"2918",1,"4","3",4,1,1,"1",25,2,97159237,8958294,8178078,631,100,20
"2919",1,"4","3",4,1,2,"2",35,2,22861567,71900000,4778209,631,100,20
"2920",1,"4","3",4,1,3,"1",5,1,8517432,5098434,4413203,631,100,20
"2921",1,"4","3",4,1,3,"2",7,1,65382850,18600000,3003812,631,100,20
"2922",1,"4","3",4,1,3,"2",11,1,91176748,64100000,6589552,631,100,20
"2923",1,"4","2",1,1,1,"1",51,2,30920285,42900000,8187784,632,100,14.2857142857143
"2924",1,"4","2",1,1,2,"2",49,2,20098853,60600000,702437.3,632,100,14.2857142857143
"2925",1,"4","2",1,1,3,"2",25,1,84644794,25200000,4328295,632,100,14.2857142857143
"2926",1,"4","2",1,1,3,"1",18,1,95741475,6585949,7450097,632,100,14.2857142857143
"2927",1,"4","2",1,1,3,"2",20,1,97763908,14800000,3707843,632,100,14.2857142857143
"2928",1,"4","2",1,1,3,"1",17,1,78893077,12400000,9349976,632,100,14.2857142857143
"2929",1,"4","2",1,1,7,"1",16,1,55601114,59700000,2427745,632,100,14.2857142857143
"2930",1,"4","2",1,1,1,"1",65,2,50616533,80300000,5678405,633,100,25
"2931",1,"4","2",1,1,2,"2",58,2,43890679,60200000,2826688,633,100,25
"2932",1,"4","2",1,1,3,"1",25,1,68045175,99600000,4808021,633,100,25
"2933",1,"4","2",1,1,3,"1",27,1,54761255,97200000,9430647,633,100,25
"2934",1,"4","3",1,1,1,"1",23,2,10560779,2544029,5895872,634,100,33.3333333333333
"2935",1,"4","3",1,1,2,"2",22,2,44339791,35400000,4127341,634,100,33.3333333333333
"2936",1,"4","3",1,1,3,"2",1,1,57999438,5.8e+07,6586822,634,100,33.3333333333333
"2937",1,"4","3",1,1,1,"1",34,2,76416093,93100000,6509251,635,100,25
"2938",1,"4","3",1,1,2,"2",25,2,2924509,39700000,9436157,635,100,25
"2939",1,"4","3",1,1,3,"1",2,1,65700382,12600000,3238441,635,100,25
"2940",1,"4","3",1,1,3,"1",2,1,71523416,3e+07,7007079,635,100,25
"2941",1,"4","2",1,1,1,"1",44,2,28868842,9553695,9752668,636,100,16.6666666666667
"2942",1,"4","2",1,1,2,"2",44,2,40348077,62400000,6865057,636,100,16.6666666666667
"2943",1,"4","2",1,1,3,"2",12,1,21404743,14300000,4613568,636,100,16.6666666666667
"2944",1,"4","2",1,1,3,"2",19,1,49436066,53200000,9022759,636,100,16.6666666666667
"2945",1,"4","2",1,1,7,"1",19,1,56720591,43800000,8645421,636,100,16.6666666666667
"2946",1,"4","2",1,1,7,"1",17,1,91073287,13300000,6261633,636,100,16.6666666666667
"2947",1,"4","3",1,1,1,"1",72,2,32015318,45100000,3809944,637,100,33.3333333333333
"2948",1,"4","3",1,1,2,"2",66,2,83828670,73600000,793184.8,637,100,33.3333333333333
"2949",1,"4","3",1,1,5,"1",18,1,19779555,44100000,208371.2,637,100,33.3333333333333
"2950",1,"4","2",1,1,1,"1",56,2,61726725,73600000,2746551,638,100,12.5
"2951",1,"4","2",1,1,2,"2",51,2,93399721,27300000,555932.1,638,100,12.5
"2952",1,"4","2",1,1,3,"1",15,1,55285609,2575160,655114.9,638,100,12.5
"2953",1,"4","2",1,1,3,"2",22,1,61736768,3617596,2116285,638,100,12.5
"2954",1,"4","2",1,1,5,"2",4,1,10527781,77300000,1052884,638,100,12.5
"2955",1,"4","2",1,1,7,"1",17,1,86304963,82300000,5958460,638,100,12.5
"2956",1,"4","2",1,1,7,"2",16,1,56197900,8.1e+07,704095.9,638,100,12.5
"2957",1,"4","2",1,1,7,"1",18,1,70147610,89900000,4945990,638,100,12.5
"2958",1,"4","3",1,1,1,"1",35,2,66348684,80500000,8682113,639,100,20
"2959",1,"4","3",1,1,2,"2",33,2,13899970,49300000,2507271,639,100,20
"2960",1,"4","3",1,1,3,"1",4,1,39040878,69800000,2872233,639,100,20
"2961",1,"4","3",1,1,3,"1",8,1,35625893,73900000,4345781,639,100,20
"2962",1,"4","3",1,1,3,"1",0,1,76109314,39200000,1893607,639,100,20
"2963",1,"4","3",1,1,1,"1",38,2,33821291,14400000,3529497,640,100,25
"2964",1,"4","3",1,1,2,"2",38,2,48187676,7828099,3359533,640,100,25
"2965",1,"4","3",1,1,3,"1",6,1,29042643,33300000,5005301,640,100,25
"2966",1,"4","3",1,1,3,"2",13,1,68880820,14700000,3364991,640,100,25
"2967",2,"4","3",3,1,1,"1",47,2,69576430,42200000,579990.1,641,100,20
"2968",2,"4","3",3,1,2,"2",46,2,59822035,41500000,7875191,641,100,20
"2969",2,"4","3",3,1,3,"1",23,1,9915408,261319.6,7744467,641,100,20
"2970",2,"4","3",3,1,3,"2",3,1,16179319,1.8e+07,9471508,641,100,20
"2971",2,"4","3",3,1,3,"1",21,1,13068411,25600000,9943780,641,100,20
"2972",2,"4","3",3,1,1,"1",76,2,53192741,32200000,13031.31,642,100,33.3333333333333
"2973",2,"4","3",3,1,2,"2",69,2,77184767,20900000,841127.3,642,100,33.3333333333333
"2974",2,"4","3",3,1,7,"2",14,1,64564115,446271.3,4795847,642,100,33.3333333333333
"2975",2,"4","3",3,1,1,"1",63,2,84649867,29200000,4891480,643,100,14.2857142857143
"2976",2,"4","3",3,1,2,"2",52,2,67575532,76100000,8197698,643,100,14.2857142857143
"2977",2,"4","3",3,1,3,"2",15,1,91118443,10500000,8471467,643,100,14.2857142857143
"2978",2,"4","3",3,1,3,"1",21,1,1704924,82800000,9984861,643,100,14.2857142857143
"2979",2,"4","3",3,1,3,"1",25,1,55085260,35200000,4125514,643,100,14.2857142857143
"2980",2,"4","3",3,1,3,"1",9,1,63443869,35900000,3051733,643,100,14.2857142857143
"2981",2,"4","3",3,1,3,"1",32,1,68692899,6.5e+07,6498174,643,100,14.2857142857143
"2982",2,"4","3",3,1,1,"1",36,2,31602508,29700000,521635.4,644,100,16.6666666666667
"2983",2,"4","3",3,1,2,"2",34,2,98261362,66700000,3301160,644,100,16.6666666666667
"2984",2,"4","3",3,1,3,"2",5,1,86765718,66200000,5075251,644,100,16.6666666666667
"2985",2,"4","3",3,1,3,"2",0,1,98133337,28300000,174429.6,644,100,16.6666666666667
"2986",2,"4","3",3,1,3,"2",16,1,84635037,26700000,8980120,644,100,16.6666666666667
"2987",2,"4","3",3,1,3,"1",11,1,78017217,99700000,9959549,644,100,16.6666666666667
"2988",2,"4","3",3,1,1,"1",80,2,92111260,67600000,8206718,645,100,16.6666666666667
"2989",2,"4","3",3,1,2,"2",48,2,58894211,59800000,2391970,645,100,16.6666666666667
"2990",2,"4","3",3,1,3,"1",13,1,42659044,71200000,8785225,645,100,16.6666666666667
"2991",2,"4","3",3,1,3,"1",22,1,67970759,6.7e+07,1760327,645,100,16.6666666666667
"2992",2,"4","3",3,1,3,"1",18,1,39134395,65800000,721092.1,645,100,16.6666666666667
"2993",2,"4","3",3,1,3,"2",9,1,39330217,50500000,1698178,645,100,16.6666666666667
"2994",2,"2","3",4,4,1,"2",43,4,49537545,78500000,6515636,646,100,33.3333333333333
"2995",2,"2","3",4,4,3,"2",8,1,91292334,48700000,6709005,646,100,33.3333333333333
"2996",2,"2","3",4,4,3,"1",5,1,22143906,58500000,9436949,646,100,33.3333333333333
"2997",2,"2","3",4,4,1,"2",72,4,53547198,43500000,231177.3,647,100,100
"2998",2,"4","3",3,1,1,"1",39,2,51351768,79600000,7174983,648,100,11.1111111111111
"2999",2,"4","3",3,1,2,"2",38,2,96334970,69900000,6969986,648,100,11.1111111111111
"3000",2,"4","3",3,1,3,"1",15,1,83612180,58700000,2317346,648,100,11.1111111111111
"3001",2,"4","3",3,1,3,"2",12,1,62125027,2.3e+07,2042120,648,100,11.1111111111111
"3002",2,"4","3",3,1,3,"2",14,1,89139587,63300000,4715685,648,100,11.1111111111111
"3003",2,"4","3",3,1,3,"1",8,1,781036,4.7e+07,9531235,648,100,11.1111111111111
"3004",2,"4","3",3,1,3,"2",10,1,99012870,6552115,8203596,648,100,11.1111111111111
"3005",2,"4","3",3,1,3,"2",0,1,55249786,83400000,7658402,648,100,11.1111111111111
"3006",2,"4","3",3,1,3,"1",6,1,59840626,10800000,9383464,648,100,11.1111111111111
"3007",2,"4","3",3,4,1,"1",52,2,88470644,69400000,2137113,649,100,50
"3008",2,"4","3",3,4,2,"2",54,2,7844735,3802957,1167642,649,100,50
"3009",2,"4","3",4,1,1,"1",40,2,40618157,79100000,9124106,650,100,16.6666666666667
"3010",2,"4","3",4,1,2,"2",35,2,29626545,37900000,300368.9,650,100,16.6666666666667
"3011",2,"4","3",4,1,3,"2",6,1,83781826,51800000,6976402,650,100,16.6666666666667
"3012",2,"4","3",4,1,3,"2",9,1,29079765,90800000,3306881,650,100,16.6666666666667
"3013",2,"4","3",4,1,3,"2",13,1,59412420,34500000,7847500,650,100,16.6666666666667
"3014",2,"4","3",4,1,3,"1",11,1,93571746,69400000,2681846,650,100,16.6666666666667
"3015",2,"4","3",4,1,1,"2",68,4,48738053,5042420,6643049,651,100,33.3333333333333
"3016",2,"4","3",4,1,3,"2",28,1,20405471,6684977,1918383,651,100,33.3333333333333
"3017",2,"4","3",4,1,5,"2",22,1,23797400,62900000,4600730,651,100,33.3333333333333
"3018",2,"2","3",3,4,1,"1",44,2,33415967,29200000,4863004,652,100,12.5
"3019",2,"2","3",3,4,2,"2",41,2,37941334,68800000,5879482,652,100,12.5
"3020",2,"2","3",3,4,3,"1",5,1,87107569,20500000,1637165,652,100,12.5
"3021",2,"2","3",3,4,3,"1",11,1,30227351,4845555,7100510,652,100,12.5
"3022",2,"2","3",3,4,3,"1",16,1,86680400,91400000,6460219,652,100,12.5
"3023",2,"2","3",3,4,3,"1",14,1,98736757,99500000,7843061,652,100,12.5
"3024",2,"2","3",3,4,3,"1",9,1,65235955,37600000,4002788,652,100,12.5
"3025",2,"2","3",3,4,3,"2",3,1,93295145,88700000,9643041,652,100,12.5
"3026",2,"4","3",3,1,1,"2",58,4,4479095,98900000,5402277,653,100,100
"3027",2,"2","3",3,1,1,"1",38,2,97214222,99700000,2956253,654,100,9.09090909090909
"3028",2,"2","3",3,1,2,"2",38,2,15094098,569014.2,8058293,654,100,9.09090909090909
"3029",2,"2","3",3,1,3,"1",8,1,62548226,29500000,1035608,654,100,9.09090909090909
"3030",NA,"2","3",3,1,3,"1",3,1,15457329,766595.8,5574216,654,100,9.09090909090909
